Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
05/06/2020,02/01/2020,05/02/2020,New York,Male,1-4 years,0,13,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Male,5-14 years,0,14,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Male,15-24 years,,128,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Male,25-34 years,21,352,17,11,,29,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Male,35-44 years,59,440,39,27,,72,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Male,45-54 years,170,920,136,91,,220,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Male,55-64 years,408,"2,255",380,226,14,575,
05/06/2020,02/01/2020,05/02/2020,New York,Male,65-74 years,670,"3,462",631,340,23,983,
05/06/2020,02/01/2020,05/02/2020,New York,Male,75-84 years,812,"4,250",804,424,24,"1,214",
05/06/2020,02/01/2020,05/02/2020,New York,Male,85 years and over,795,"5,051",957,431,27,"1,345",
05/06/2020,02/01/2020,05/02/2020,New York,Male Total,"Male, all ages","2,939","16,946","2,971","1,553",98,"4,448",
05/06/2020,02/01/2020,05/02/2020,New York,Female,Under 1 year,0,52,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,New York,Female,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Female,5-14 years,0,17,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Female,15-24 years,,57,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Female,25-34 years,,142,,,0,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Female,35-44 years,21,235,18,12,0,27,
05/06/2020,02/01/2020,05/02/2020,New York,Female,45-54 years,57,494,54,26,,86,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York,Female,55-64 years,210,"1,480",219,111,13,330,
05/06/2020,02/01/2020,05/02/2020,New York,Female,65-74 years,379,"2,576",407,207,11,590,
05/06/2020,02/01/2020,05/02/2020,New York,Female,75-84 years,645,"3,953",648,339,19,973,
05/06/2020,02/01/2020,05/02/2020,New York,Female,85 years and over,"1,182","8,087","1,205",555,42,"1,868",
05/06/2020,02/01/2020,05/02/2020,New York,Female Total,"Female, all ages","2,503","17,097","2,559","1,253",93,"3,894",
05/06/2020,02/01/2020,05/02/2020,New York,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York Total,All sexes,All Ages,"5,442","34,045","5,530","2,806",191,"8,342",
05/06/2020,02/01/2020,05/02/2020,New York City,Male,Under 1 year,0,49,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,New York City,Male,1-4 years,,,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City,Male,5-14 years,,15,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City,Male,15-24 years,13,102,,,,15,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City,Male,25-34 years,72,297,35,25,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City,Male,35-44 years,239,621,89,64,21,268,
05/06/2020,02/01/2020,05/02/2020,New York City,Male,45-54 years,621,"1,366",288,213,66,700,
05/06/2020,02/01/2020,05/02/2020,New York City,Male,55-64 years,"1,346","2,964",662,476,141,"1,545",
05/06/2020,02/01/2020,05/02/2020,New York City,Male,65-74 years,"2,012","4,259","1,041",763,134,"2,295",
05/06/2020,02/01/2020,05/02/2020,New York City,Male,75-84 years,"1,923","4,516","1,055",733,97,"2,254",
05/06/2020,02/01/2020,05/02/2020,New York City,Male,85 years and over,"1,322","3,979",826,511,67,"1,650",
05/06/2020,02/01/2020,05/02/2020,New York City,Male Total,"Male, all ages","7,552","18,177","4,002","2,788",536,"8,815",
05/06/2020,02/01/2020,05/02/2020,New York City,Female,Under 1 year,,44,0,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City,Female,1-4 years,,,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City,Female,5-14 years,,13,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City,Female,15-24 years,,39,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City,Female,25-34 years,37,142,17,11,,44,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City,Female,35-44 years,76,255,33,19,,91,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City,Female,45-54 years,225,600,112,81,29,259,
05/06/2020,02/01/2020,05/02/2020,New York City,Female,55-64 years,590,"1,522",307,221,66,687,
05/06/2020,02/01/2020,05/02/2020,New York City,Female,65-74 years,"1,051","2,693",559,382,83,"1,242",
05/06/2020,02/01/2020,05/02/2020,New York City,Female,75-84 years,"1,402","3,788",810,533,83,"1,698",
05/06/2020,02/01/2020,05/02/2020,New York City,Female,85 years and over,"1,661","6,401","1,003",611,82,"2,078",
05/06/2020,02/01/2020,05/02/2020,New York City,Female Total,"Female, all ages","5,048","15,503","2,847","1,860",354,"6,109",
05/06/2020,02/01/2020,05/02/2020,New York City,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,New York City Total,All sexes,All Ages,"12,600","33,681","6,849","4,648",890,"14,924",
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,Under 1 year,0,46,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,15-24 years,0,94,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,25-34 years,0,174,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,35-44 years,0,236,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,45-54 years,0,400,20,0,,26,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,55-64 years,0,957,50,0,22,72,
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,65-74 years,0,"1,528",105,0,13,118,
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,75-84 years,0,"1,671",97,0,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male,85 years and over,0,"1,366",114,0,11,125,
05/06/2020,02/01/2020,05/02/2020,North Carolina,Male Total,"Male, all ages",0,"6,488",391,0,68,459,
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,Under 1 year,0,38,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,5-14 years,0,15,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,15-24 years,0,44,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,25-34 years,0,96,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,35-44 years,0,138,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,45-54 years,0,299,13,0,,22,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,55-64 years,0,704,46,0,14,60,
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,65-74 years,0,"1,204",65,0,24,89,
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,75-84 years,0,"1,684",112,0,16,128,
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female,85 years and over,0,"2,259",153,0,14,167,
05/06/2020,02/01/2020,05/02/2020,North Carolina,Female Total,"Female, all ages",0,"6,486",398,0,84,482,
05/06/2020,02/01/2020,05/02/2020,North Carolina,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Carolina Total,All sexes,All Ages,0,"12,975",789,0,152,941,
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,1-4 years,0,0,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,15-24 years,0,11,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,25-34 years,0,26,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,35-44 years,0,43,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,45-54 years,0,51,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,55-64 years,0,120,14,0,0,14,
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,65-74 years,,182,17,,,23,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,75-84 years,,209,23,,,24,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male,85 years and over,,211,20,,,23,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Male Total,"Male, all ages",,859,83,,,95,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Female,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Female,1-4 years,0,0,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,North Dakota,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Female,15-24 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Female,25-34 years,0,11,0,0,0,0,
05/06/2020,02/01/2020,05/02/2020,North Dakota,Female,35-44 years,0,16,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/06/2020,02/01/2020,05/02/2020,North Dakota,Female,45-54 years,0,28,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
